"","Code","Sector","SubSector","Date","Weekday","DayofMonth","Month","Year","WeekofYear","DayofYear","Open","High","Low","Close","Volume","Close.Open","Change","High.Low","HMLOL","PriorClose"
"7554","CBA","Financial_Services","Banking/Credit_Companies",2017-01-24,"Tuesday",24,"January",2017,4,24,81.49,82.015,81.3,81.77,2700000,0.28,"up",0.715,0.00879459,81.47
"7555","CBA","Financial_Services","Banking/Credit_Companies",2017-01-25,"Wednesday",25,"January",2017,4,25,82.5,82.67,82.08,82.23,6210000,-0.27,"down",0.59,0.00718811,81.77
"7556","CBA","Financial_Services","Banking/Credit_Companies",2017-01-27,"Friday",27,"January",2017,4,27,82.48,83.42,82.35,82.98,1930000,0.5,"up",1.07,0.0129933,82.23
"7557","CBA","Financial_Services","Banking/Credit_Companies",2017-01-30,"Monday",30,"January",2017,5,30,82.57,82.68,81.78,82.19,1590000,-0.38,"down",0.9,0.0110051,82.98
"7558","CBA","Financial_Services","Banking/Credit_Companies",2017-01-31,"Tuesday",31,"January",2017,5,31,81.9,82.14,81.3,81.66,3190000,-0.24,"down",0.84,0.0103321,82.19
"7559","CBA","Financial_Services","Banking/Credit_Companies",2017-02-01,"Wednesday",1,"February",2017,5,32,81.66,82.16,81.12,82.02,1810000,0.36,"up",1.04,0.0128205,81.66
"7560","CBA","Financial_Services","Banking/Credit_Companies",2017-02-02,"Thursday",2,"February",2017,5,33,82.25,82.44,81.68,82.01,2300000,-0.24,"down",0.76,0.0093046,82.02
"7561","CBA","Financial_Services","Banking/Credit_Companies",2017-02-03,"Friday",3,"February",2017,5,34,82.01,82.33,81.52,81.68,1760000,-0.33,"down",0.81,0.00993621,82.01
"7562","CBA","Financial_Services","Banking/Credit_Companies",2017-02-06,"Monday",6,"February",2017,6,37,82.45,82.91,81.86,81.91,2500000,-0.54,"down",1.05,0.0128268,81.68
"7563","CBA","Financial_Services","Banking/Credit_Companies",2017-02-07,"Tuesday",7,"February",2017,6,38,81.85,81.94,81.05,81.51,2540000,-0.34,"down",0.89,0.0109809,81.91
"7564","CBA","Financial_Services","Banking/Credit_Companies",2017-02-08,"Wednesday",8,"February",2017,6,39,81.77,82.54,81.62,82.35,2110000,0.58,"up",0.92,0.0112717,81.51
"7565","CBA","Financial_Services","Banking/Credit_Companies",2017-02-09,"Thursday",9,"February",2017,6,40,82.32,82.51,81.61,81.93,2530000,-0.39,"down",0.9,0.0110281,82.35
"7566","CBA","Financial_Services","Banking/Credit_Companies",2017-02-10,"Friday",10,"February",2017,6,41,82.64,82.91,82.3,82.9,2280000,0.26,"up",0.61,0.00741191,81.93
"7567","CBA","Financial_Services","Banking/Credit_Companies",2017-02-13,"Monday",13,"February",2017,7,44,83,83.2,82.6,83.15,1690000,0.15,"up",0.6,0.00726392,82.9
"7568","CBA","Financial_Services","Banking/Credit_Companies",2017-02-14,"Tuesday",14,"February",2017,7,45,83.48,83.65,82.54,82.63,2150000,-0.85,"down",1.11,0.013448,83.15
"7569","CBA","Financial_Services","Banking/Credit_Companies",2017-02-15,"Wednesday",15,"February",2017,7,46,83.6,84.83,83.25,84.53,4019999,0.93,"up",1.58,0.018979,82.63
"7570","CBA","Financial_Services","Banking/Credit_Companies",2017-02-16,"Thursday",16,"February",2017,7,47,85.15,85.15,84.42,85.08,3780000,-0.07,"down",0.73,0.00864724,84.53
"7571","CBA","Financial_Services","Banking/Credit_Companies",2017-02-17,"Friday",17,"February",2017,7,48,85.2,85.5,85.16,85.39,3780000,0.19,"up",0.34,0.00399248,85.08
"7572","CBA","Financial_Services","Banking/Credit_Companies",2017-02-20,"Monday",20,"February",2017,8,51,85.4,85.98,85.21,85.91,2380000,0.51,"up",0.77,0.0090365,85.39
"7573","CBA","Financial_Services","Banking/Credit_Companies",2017-02-21,"Tuesday",21,"February",2017,8,52,85.96,86.09,85.61,85.94,3310000,-0.02,"down",0.48,0.00560682,85.91
"7574","CBA","Financial_Services","Banking/Credit_Companies",2017-02-22,"Wednesday",22,"February",2017,8,53,83.82,83.9,83.33,83.71,7960000,-0.11,"down",0.57,0.00684027,85.94
"7575","CBA","Financial_Services","Banking/Credit_Companies",2017-02-23,"Thursday",23,"February",2017,8,54,83.6,83.78,83.27,83.48,3230000,-0.12,"down",0.51,0.00612465,83.71
"7576","CBA","Financial_Services","Banking/Credit_Companies",2017-02-24,"Friday",24,"February",2017,8,55,83.3,83.61,82.82,83.02,4220000,-0.28,"down",0.79,0.00953876,83.48
"7577","CBA","Financial_Services","Banking/Credit_Companies",2017-02-27,"Monday",27,"February",2017,9,58,82.59,82.9,81.95,82.24,3310000,-0.35,"down",0.95,0.0115924,83.02
"7578","CBA","Financial_Services","Banking/Credit_Companies",2017-02-28,"Tuesday",28,"February",2017,9,59,82.49,83.09,82.15,82.32,3730000,-0.17,"down",0.94,0.0114425,82.24
"7579","CBA","Financial_Services","Banking/Credit_Companies",2017-03-01,"Wednesday",1,"March",2017,9,60,81.98,82.81,81.75,82.81,2780000,0.83,"up",1.06,0.0129664,82.32
"7580","CBA","Financial_Services","Banking/Credit_Companies",2017-03-02,"Thursday",2,"March",2017,9,61,83.9,84.04,83.52,83.86,2440000,-0.04,"down",0.52,0.00622605,82.81
"7581","CBA","Financial_Services","Banking/Credit_Companies",2017-03-03,"Friday",3,"March",2017,9,62,83.4,83.54,82.85,83.2,1750000,-0.2,"down",0.69,0.0083283,83.86
"7582","CBA","Financial_Services","Banking/Credit_Companies",2017-03-06,"Monday",6,"March",2017,10,65,83.75,83.8,82.9,83.5,1420000,-0.25,"down",0.9,0.0108565,83.2
"7583","CBA","Financial_Services","Banking/Credit_Companies",2017-03-07,"Tuesday",7,"March",2017,10,66,83.4,83.72,83.05,83.54,2160000,0.14,"up",0.67,0.00806743,83.5
"7584","CBA","Financial_Services","Banking/Credit_Companies",2017-03-08,"Wednesday",8,"March",2017,10,67,83.5,83.67,83.03,83.23,2020000,-0.27,"down",0.64,0.00770806,83.54
"7585","CBA","Financial_Services","Banking/Credit_Companies",2017-03-09,"Thursday",9,"March",2017,10,68,83.23,83.86,83.05,83.53,1820000,0.3,"up",0.81,0.00975316,83.23
"7586","CBA","Financial_Services","Banking/Credit_Companies",2017-03-10,"Friday",10,"March",2017,10,69,83.86,84.5,83.77,84.5,3150000,0.64,"up",0.73,0.00871434,83.53
"7587","CBA","Financial_Services","Banking/Credit_Companies",2017-03-13,"Monday",13,"March",2017,11,72,84.5,84.5,84.06,84.3,1510000,-0.2,"down",0.44,0.00523436,84.5
"7588","CBA","Financial_Services","Banking/Credit_Companies",2017-03-14,"Tuesday",14,"March",2017,11,73,84.3,84.49,84.02,84.49,2390000,0.19,"up",0.47,0.00559391,84.3
"7589","CBA","Financial_Services","Banking/Credit_Companies",2017-03-15,"Wednesday",15,"March",2017,11,74,84.39,84.88,84.07,84.82,2190000,0.43,"up",0.81,0.00963483,84.49
"7590","CBA","Financial_Services","Banking/Credit_Companies",2017-03-16,"Thursday",16,"March",2017,11,75,84.99,85.2,84.05,84.54,5040000,-0.45,"down",1.15,0.0136823,84.82
"7591","CBA","Financial_Services","Banking/Credit_Companies",2017-03-17,"Friday",17,"March",2017,11,76,84.7,84.99,84.34,84.77,2870000,0.07,"up",0.65,0.0077069,84.54
"7592","CBA","Financial_Services","Banking/Credit_Companies",2017-03-20,"Monday",20,"March",2017,12,79,84.4,84.63,84.03,84.43,1200000,0.03,"up",0.6,0.00714031,84.77
"7593","CBA","Financial_Services","Banking/Credit_Companies",2017-03-21,"Tuesday",21,"March",2017,12,80,84.39,84.42,83.89,84.42,1820000,0.03,"up",0.53,0.0063178,84.43
"7594","CBA","Financial_Services","Banking/Credit_Companies",2017-03-22,"Wednesday",22,"March",2017,12,81,83.26,83.4,82.48,82.71,3190000,-0.55,"down",0.92,0.0111542,84.42
"7595","CBA","Financial_Services","Banking/Credit_Companies",2017-03-23,"Thursday",23,"March",2017,12,82,82.6,82.95,82.31,82.95,2790000,0.35,"up",0.64,0.00777548,82.71
"7596","CBA","Financial_Services","Banking/Credit_Companies",2017-03-24,"Friday",24,"March",2017,12,83,83,83.89,82.68,83.38,2080000,0.38,"up",1.21,0.0146347,82.95
"7597","CBA","Financial_Services","Banking/Credit_Companies",2017-03-27,"Monday",27,"March",2017,13,86,82.74,83.6,82.51,83.4,2770000,0.66,"up",1.09,0.0132105,83.38
"7598","CBA","Financial_Services","Banking/Credit_Companies",2017-03-28,"Tuesday",28,"March",2017,13,87,83.75,85.26,83.725,85.26,4360000,1.51,"up",1.535,0.0183338,83.4
"7599","CBA","Financial_Services","Banking/Credit_Companies",2017-03-29,"Wednesday",29,"March",2017,13,88,85.4,86.28,85.35,86.14,3610000,0.74,"up",0.93,0.0108963,85.26
"7600","CBA","Financial_Services","Banking/Credit_Companies",2017-03-30,"Thursday",30,"March",2017,13,89,86.13,86.6,85.67,86.52,2690000,0.39,"up",0.93,0.0108556,86.14
"7601","CBA","Financial_Services","Banking/Credit_Companies",2017-03-31,"Friday",31,"March",2017,13,90,86.16,86.65,85.91,85.91,5690000,-0.25,"down",0.74,0.00861367,86.52
"7602","CBA","Financial_Services","Banking/Credit_Companies",2017-04-03,"Monday",3,"April",2017,14,93,85.43,86.44,85.26,86.39,1750000,0.96,"up",1.18,0.01384,85.91
"7603","CBA","Financial_Services","Banking/Credit_Companies",2017-04-04,"Tuesday",4,"April",2017,14,94,86.12,86.26,85.58,85.93,1750000,-0.19,"down",0.68,0.00794578,86.39
"7604","CBA","Financial_Services","Banking/Credit_Companies",2017-04-05,"Wednesday",5,"April",2017,14,95,86.49,86.52,85.35,85.99,3170000,-0.5,"down",1.17,0.0137083,85.93
"7605","CBA","Financial_Services","Banking/Credit_Companies",2017-04-06,"Thursday",6,"April",2017,14,96,85.5,85.62,84.45,84.79,2770000,-0.71,"down",1.17,0.0138544,85.99
"7606","CBA","Financial_Services","Banking/Credit_Companies",2017-04-07,"Friday",7,"April",2017,14,97,85.2,85.52,84.09,84.77,2630000,-0.43,"down",1.43,0.0170056,84.79
"7607","CBA","Financial_Services","Banking/Credit_Companies",2017-04-10,"Monday",10,"April",2017,15,100,85.21,85.5,84.97,85.49,2160000,0.28,"up",0.53,0.0062375,84.77
"7608","CBA","Financial_Services","Banking/Credit_Companies",2017-04-11,"Tuesday",11,"April",2017,15,101,85.58,86.34,85.27,86.1,2690000,0.52,"up",1.07,0.0125484,85.49
"7609","CBA","Financial_Services","Banking/Credit_Companies",2017-04-12,"Wednesday",12,"April",2017,15,102,86.37,86.68,85.98,86.68,2830000,0.31,"up",0.7,0.00814143,86.1
"7610","CBA","Financial_Services","Banking/Credit_Companies",2017-04-13,"Thursday",13,"April",2017,15,103,86.28,86.5,86.01,86.25,1790000,-0.03,"down",0.49,0.00569701,86.68
"7611","CBA","Financial_Services","Banking/Credit_Companies",2017-04-18,"Tuesday",18,"April",2017,16,108,86.35,86.54,85.22,85.51,2580000,-0.84,"down",1.32,0.0154893,86.25
"7612","CBA","Financial_Services","Banking/Credit_Companies",2017-04-19,"Wednesday",19,"April",2017,16,109,84.96,85.25,84.5,84.62,4179999,-0.34,"down",0.75,0.00887574,85.51
"7613","CBA","Financial_Services","Banking/Credit_Companies",2017-04-20,"Thursday",20,"April",2017,16,110,84.93,85.31,84.76,85.13,2040000,0.2,"up",0.55,0.00648891,84.62
"7614","CBA","Financial_Services","Banking/Credit_Companies",2017-04-21,"Friday",21,"April",2017,16,111,85.49,86,85.47,85.64,1960000,0.15,"up",0.53,0.00620101,85.13
"7615","CBA","Financial_Services","Banking/Credit_Companies",2017-04-24,"Monday",24,"April",2017,17,114,85.98,86.46,85.75,86.23,2040000,0.25,"up",0.71,0.00827988,85.64
"7616","CBA","Financial_Services","Banking/Credit_Companies",2017-04-26,"Wednesday",26,"April",2017,17,116,86.7,87.39,86.7,87.11,3690000,0.41,"up",0.69,0.00795848,86.23
"7617","CBA","Financial_Services","Banking/Credit_Companies",2017-04-27,"Thursday",27,"April",2017,17,117,87.1,87.68,87.02,87.66,3020000,0.56,"up",0.66,0.00758446,87.11
"7618","CBA","Financial_Services","Banking/Credit_Companies",2017-04-28,"Friday",28,"April",2017,17,118,87.66,87.72,86.55,87.4,5590000,-0.26,"down",1.17,0.0135182,87.66
"7619","CBA","Financial_Services","Banking/Credit_Companies",2017-05-01,"Monday",1,"May",2017,18,121,87.09,87.69,86.78,87.46,2860000,0.37,"up",0.91,0.0104863,87.4
"7620","CBA","Financial_Services","Banking/Credit_Companies",2017-05-02,"Tuesday",2,"May",2017,18,122,87.2,87.21,86.24,86.83,3790000,-0.37,"down",0.97,0.0112477,87.46
"7621","CBA","Financial_Services","Banking/Credit_Companies",2017-05-03,"Wednesday",3,"May",2017,18,123,86.52,86.93,85.2,85.35,3500000,-1.17,"down",1.73,0.0203052,86.83
"7622","CBA","Financial_Services","Banking/Credit_Companies",2017-05-04,"Thursday",4,"May",2017,18,124,85.8,85.8,84.32,84.63,3810000,-1.17,"down",1.48,0.0175522,85.35
"7623","CBA","Financial_Services","Banking/Credit_Companies",2017-05-05,"Friday",5,"May",2017,18,125,85,85.48,83.95,84.4,3180000,-0.6,"down",1.53,0.0182251,84.63
"7624","CBA","Financial_Services","Banking/Credit_Companies",2017-05-08,"Monday",8,"May",2017,19,128,85.32,85.39,84.51,85.3,3040000,-0.02,"down",0.88,0.010413,84.4
"7625","CBA","Financial_Services","Banking/Credit_Companies",2017-05-09,"Tuesday",9,"May",2017,19,129,84,84.28,81.92,82.02,6050000,-1.98,"down",2.36,0.0288086,85.3
"7626","CBA","Financial_Services","Banking/Credit_Companies",2017-05-10,"Wednesday",10,"May",2017,19,130,79.89,82.58,79.55,81.73,5550000,1.84,"up",3.03,0.0380893,82.02
"7627","CBA","Financial_Services","Banking/Credit_Companies",2017-05-11,"Thursday",11,"May",2017,19,131,82.21,82.97,81.92,82.07,3510000,-0.14,"down",1.05,0.0128174,81.73
"7628","CBA","Financial_Services","Banking/Credit_Companies",2017-05-12,"Friday",12,"May",2017,19,132,81.77,82.27,80.9,81.67,2360000,-0.1,"down",1.37,0.0169345,82.07
"7629","CBA","Financial_Services","Banking/Credit_Companies",2017-05-15,"Monday",15,"May",2017,20,135,81.56,82.4,81.04,82.24,2720000,0.68,"up",1.36,0.0167818,81.67
"7630","CBA","Financial_Services","Banking/Credit_Companies",2017-05-16,"Tuesday",16,"May",2017,20,136,82.62,82.9,82.29,82.61,2490000,-0.01,"down",0.61,0.00741281,82.24
"7631","CBA","Financial_Services","Banking/Credit_Companies",2017-05-17,"Wednesday",17,"May",2017,20,137,82.22,82.29,80.85,80.97,2520000,-1.25,"down",1.44,0.0178108,82.61
"7632","CBA","Financial_Services","Banking/Credit_Companies",2017-05-18,"Thursday",18,"May",2017,20,138,80,80.93,79.93,80.81,3760000,0.81,"up",1,0.0125109,80.97
"7633","CBA","Financial_Services","Banking/Credit_Companies",2017-05-19,"Friday",19,"May",2017,20,139,80.8,81.19,80.06,80.23,2780000,-0.57,"down",1.13,0.0141144,80.81
"7634","CBA","Financial_Services","Banking/Credit_Companies",2017-05-22,"Monday",22,"May",2017,21,142,80.9,81.47,80.81,81.27,2390000,0.37,"up",0.66,0.00816731,80.23
"7635","CBA","Financial_Services","Banking/Credit_Companies",2017-05-23,"Tuesday",23,"May",2017,21,143,81.29,81.83,80.8,80.94,1960000,-0.35,"down",1.03,0.0127475,81.27
"7636","CBA","Financial_Services","Banking/Credit_Companies",2017-05-24,"Wednesday",24,"May",2017,21,144,81.38,81.39,80.77,81,2510000,-0.38,"down",0.62,0.00767612,80.94
"7637","CBA","Financial_Services","Banking/Credit_Companies",2017-05-25,"Thursday",25,"May",2017,21,145,80.91,81.3,80.06,81.26,2410000,0.35,"up",1.24,0.0154884,81
"7638","CBA","Financial_Services","Banking/Credit_Companies",2017-05-26,"Friday",26,"May",2017,21,146,81.3,81.3,80.14,80.14,5610000,-1.16,"down",1.16,0.0144747,81.26
"7639","CBA","Financial_Services","Banking/Credit_Companies",2017-05-29,"Monday",29,"May",2017,22,149,80.29,80.29,78.89,78.89,3600000,-1.4,"down",1.4,0.0177462,80.14
"7640","CBA","Financial_Services","Banking/Credit_Companies",2017-05-30,"Tuesday",30,"May",2017,22,150,78.95,79.66,78.5,79.44,2880000,0.49,"up",1.16,0.0147771,78.89
"7641","CBA","Financial_Services","Banking/Credit_Companies",2017-05-31,"Wednesday",31,"May",2017,22,151,79.5,80.46,79.13,79.65,5960000,0.15,"up",1.33,0.0168078,79.44
"7642","CBA","Financial_Services","Banking/Credit_Companies",2017-06-01,"Thursday",1,"June",2017,22,152,79.5,80.14,79.15,79.62,2560000,0.12,"up",0.99,0.0125079,79.65
"7643","CBA","Financial_Services","Banking/Credit_Companies",2017-06-02,"Friday",2,"June",2017,22,153,80,80.48,79.72,80.38,2920000,0.38,"up",0.76,0.00953337,79.62
"7644","CBA","Financial_Services","Banking/Credit_Companies",2017-06-05,"Monday",5,"June",2017,23,156,80.12,80.12,79,79.31,3530000,-0.81,"down",1.12,0.0141772,80.38
"7645","CBA","Financial_Services","Banking/Credit_Companies",2017-06-06,"Tuesday",6,"June",2017,23,157,79,79.08,78.15,78.15,3630000,-0.85,"down",0.93,0.0119002,79.31
"7646","CBA","Financial_Services","Banking/Credit_Companies",2017-06-07,"Wednesday",7,"June",2017,23,158,78.22,78.89,77.65,78.5,2730000,0.28,"up",1.24,0.0159691,78.15
"7647","CBA","Financial_Services","Banking/Credit_Companies",2017-06-08,"Thursday",8,"June",2017,23,159,78.05,79.3,77.99,79.05,2150000,1,"up",1.31,0.016797,78.5
"7648","CBA","Financial_Services","Banking/Credit_Companies",2017-06-09,"Friday",9,"June",2017,23,160,78.98,79.46,78.66,79.19,2230000,0.21,"up",0.8,0.0101704,79.05
"7649","CBA","Financial_Services","Banking/Credit_Companies",2017-06-13,"Tuesday",13,"June",2017,24,164,79.5,81.13,79.46,81.13,4120000,1.63,"up",1.67,0.0210169,79.19
"7650","CBA","Financial_Services","Banking/Credit_Companies",2017-06-14,"Wednesday",14,"June",2017,24,165,81.33,82.3,81.32,82.3,5740000,0.97,"up",0.98,0.0120512,81.13
"7651","CBA","Financial_Services","Banking/Credit_Companies",2017-06-15,"Thursday",15,"June",2017,24,166,82.6,82.63,81.5,81.7,10570000,-0.9,"down",1.13,0.013865,82.3
"7652","CBA","Financial_Services","Banking/Credit_Companies",2017-06-16,"Friday",16,"June",2017,24,167,81.7,82.2,81.63,81.86,2920000,0.16,"up",0.57,0.00698273,81.7
"7653","CBA","Financial_Services","Banking/Credit_Companies",2017-06-19,"Monday",19,"June",2017,25,170,81.94,82.79,81.91,82.79,2480000,0.85,"up",0.88,0.0107435,81.86
"7654","CBA","Financial_Services","Banking/Credit_Companies",2017-06-20,"Tuesday",20,"June",2017,25,171,82.87,83.06,81.9,82.24,4350000,-0.63,"down",1.16,0.0141636,82.79
"7655","CBA","Financial_Services","Banking/Credit_Companies",2017-06-21,"Wednesday",21,"June",2017,25,172,81.69,81.73,80.73,80.8,3260000,-0.89,"down",1,0.012387,82.24
"7656","CBA","Financial_Services","Banking/Credit_Companies",2017-06-22,"Thursday",22,"June",2017,25,173,81.01,82.235,81.01,81.88,2810000,0.87,"up",1.225,0.0151216,80.8
"7657","CBA","Financial_Services","Banking/Credit_Companies",2017-06-23,"Friday",23,"June",2017,25,174,81.7,81.75,80.91,81.25,2980000,-0.45,"down",0.84,0.0103819,81.88
"7658","CBA","Financial_Services","Banking/Credit_Companies",2017-06-26,"Monday",26,"June",2017,26,177,81.34,81.72,81.2,81.55,2920000,0.21,"up",0.52,0.00640394,81.25
"7659","CBA","Financial_Services","Banking/Credit_Companies",2017-06-27,"Tuesday",27,"June",2017,26,178,81.55,82.32,81.55,82.08,2270000,0.53,"up",0.77,0.00944206,81.55
"7660","CBA","Financial_Services","Banking/Credit_Companies",2017-06-28,"Wednesday",28,"June",2017,26,179,81.9,82.87,81.64,82.71,2880000,0.81,"up",1.23,0.0150661,82.08
"7661","CBA","Financial_Services","Banking/Credit_Companies",2017-06-29,"Thursday",29,"June",2017,26,180,83.97,84.37,83.79,84.02,3810000,0.05,"up",0.58,0.00692207,82.71
"7662","CBA","Financial_Services","Banking/Credit_Companies",2017-06-30,"Friday",30,"June",2017,26,181,83.46,83.48,82.81,82.81,7050000,-0.65,"down",0.67,0.00809081,84.02
"7663","CBA","Financial_Services","Banking/Credit_Companies",2017-07-03,"Monday",3,"July",2017,27,184,82.83,83.19,82.15,82.44,2260000,-0.39,"down",1.04,0.0126598,82.81
"7664","CBA","Financial_Services","Banking/Credit_Companies",2017-07-04,"Tuesday",4,"July",2017,27,185,83.42,84.27,83.33,84,4320000,0.58,"up",0.94,0.0112805,82.44
"7665","CBA","Financial_Services","Banking/Credit_Companies",2017-07-05,"Wednesday",5,"July",2017,27,186,83.86,83.89,83.38,83.64,2360000,-0.22,"down",0.51,0.00611657,84
"7666","CBA","Financial_Services","Banking/Credit_Companies",2017-07-06,"Thursday",6,"July",2017,27,187,83.92,83.96,82.91,83.01,2460000,-0.91,"down",1.05,0.0126643,83.64
"7667","CBA","Financial_Services","Banking/Credit_Companies",2017-07-07,"Friday",7,"July",2017,27,188,82.14,82.62,81.8,82.13,3770000,-0.01,"down",0.82,0.0100244,83.01
"7668","CBA","Financial_Services","Banking/Credit_Companies",2017-07-10,"Monday",10,"July",2017,28,191,82.6,83.15,82.49,82.81,2870000,0.21,"up",0.66,0.00800097,82.13
"7669","CBA","Financial_Services","Banking/Credit_Companies",2017-07-11,"Tuesday",11,"July",2017,28,192,82.55,83.28,82.11,82.94,2330000,0.39,"up",1.17,0.0142492,82.81
"7670","CBA","Financial_Services","Banking/Credit_Companies",2017-07-12,"Wednesday",12,"July",2017,28,193,82.74,82.75,81.78,82.12,3010000,-0.62,"down",0.97,0.0118611,82.94
"7671","CBA","Financial_Services","Banking/Credit_Companies",2017-07-13,"Thursday",13,"July",2017,28,194,82.8,82.9,82.18,82.56,2900000,-0.24,"down",0.72,0.00876126,82.12
"7672","CBA","Financial_Services","Banking/Credit_Companies",2017-07-14,"Friday",14,"July",2017,28,195,82.8,83.2,82.68,83.12,2670000,0.32,"up",0.52,0.00628931,82.56
"7673","CBA","Financial_Services","Banking/Credit_Companies",2017-07-17,"Monday",17,"July",2017,29,198,82.9,83.28,82.6,82.94,1410000,0.04,"up",0.68,0.00823245,83.12
"7674","CBA","Financial_Services","Banking/Credit_Companies",2017-07-18,"Tuesday",18,"July",2017,29,199,82.97,83.06,81.3,81.4,3620000,-1.57,"down",1.76,0.0216482,82.94
"7675","CBA","Financial_Services","Banking/Credit_Companies",2017-07-19,"Wednesday",19,"July",2017,29,200,83.09,84.1,83.03,83.81,5550000,0.72,"up",1.07,0.0128869,81.4
"7676","CBA","Financial_Services","Banking/Credit_Companies",2017-07-20,"Thursday",20,"July",2017,29,201,84.98,85.05,84.05,84.56,4600000,-0.42,"down",1,0.0118977,83.81
"7677","CBA","Financial_Services","Banking/Credit_Companies",2017-07-21,"Friday",21,"July",2017,29,202,83.62,84.62,83.43,83.97,2540000,0.35,"up",1.19,0.0142635,84.56
"7678","CBA","Financial_Services","Banking/Credit_Companies",2017-07-24,"Monday",24,"July",2017,30,205,83.23,83.57,82.98,83.57,2060000,0.34,"up",0.59,0.00711015,83.97
"7679","CBA","Financial_Services","Banking/Credit_Companies",2017-07-25,"Tuesday",25,"July",2017,30,206,83.79,84.6,83.69,84.28,2290000,0.49,"up",0.91,0.0108735,83.57
"7680","CBA","Financial_Services","Banking/Credit_Companies",2017-07-26,"Wednesday",26,"July",2017,30,207,84.95,85.1,84.66,84.81,2020000,-0.14,"down",0.44,0.00519726,84.28
"7681","CBA","Financial_Services","Banking/Credit_Companies",2017-07-27,"Thursday",27,"July",2017,30,208,84.81,85.12,84.54,85.05,1860000,0.24,"up",0.58,0.00686066,84.81
"7682","CBA","Financial_Services","Banking/Credit_Companies",2017-07-28,"Friday",28,"July",2017,30,209,84.3,84.59,83.54,83.76,5460000,-0.54,"down",1.05,0.0125688,85.05
"7683","CBA","Financial_Services","Banking/Credit_Companies",2017-07-31,"Monday",31,"July",2017,31,212,83.99,84.28,83.5,83.73,2220000,-0.26,"down",0.78,0.00934132,83.76
"7684","CBA","Financial_Services","Banking/Credit_Companies",2017-08-01,"Tuesday",1,"August",2017,31,213,83.92,84.685,83.92,84.54,3190000,0.62,"up",0.765,0.00911582,83.73
"7685","CBA","Financial_Services","Banking/Credit_Companies",2017-08-02,"Wednesday",2,"August",2017,31,214,84.8,84.9,83.98,84.23,1640000,-0.57,"down",0.92,0.010955,84.54
"7686","CBA","Financial_Services","Banking/Credit_Companies",2017-08-03,"Thursday",3,"August",2017,31,215,84.09,84.69,83.78,83.97,2370000,-0.12,"down",0.91,0.0108618,84.23
"7687","CBA","Financial_Services","Banking/Credit_Companies",2017-08-04,"Friday",4,"August",2017,31,216,82.51,82.545,80.57,80.72,9240000,-1.79,"down",1.975,0.0245128,83.97
"7688","CBA","Financial_Services","Banking/Credit_Companies",2017-08-07,"Monday",7,"August",2017,32,219,80.11,82,80,81.52,4600000,1.41,"up",2,0.025,80.72
"7689","CBA","Financial_Services","Banking/Credit_Companies",2017-08-08,"Tuesday",8,"August",2017,32,220,81.7,81.99,80.37,80.65,3860000,-1.05,"down",1.62,0.0201568,81.52
"7690","CBA","Financial_Services","Banking/Credit_Companies",2017-08-09,"Wednesday",9,"August",2017,32,221,81.19,81.78,80.74,81.11,4340000,-0.08,"down",1.04,0.0128809,80.65
"7691","CBA","Financial_Services","Banking/Credit_Companies",2017-08-10,"Thursday",10,"August",2017,32,222,81.26,81.695,80.82,81.05,5300000,-0.21,"down",0.875,0.0108265,81.11
"7692","CBA","Financial_Services","Banking/Credit_Companies",2017-08-11,"Friday",11,"August",2017,32,223,80.42,80.8,79.95,80.5,4740000,0.08,"up",0.85,0.0106316,81.05
"7693","CBA","Financial_Services","Banking/Credit_Companies",2017-08-14,"Monday",14,"August",2017,33,226,80.84,81.69,80.75,81.31,3020000,0.47,"up",0.94,0.0116409,80.5
"7694","CBA","Financial_Services","Banking/Credit_Companies",2017-08-15,"Tuesday",15,"August",2017,33,227,81.93,81.95,81.14,81.25,2850000,-0.68,"down",0.81,0.00998275,81.31
"7695","CBA","Financial_Services","Banking/Credit_Companies",2017-08-16,"Wednesday",16,"August",2017,33,228,78.16,79.84,78.15,79.84,4990000,1.68,"up",1.69,0.0216251,81.25
"7696","CBA","Financial_Services","Banking/Credit_Companies",2017-08-17,"Thursday",17,"August",2017,33,229,80.45,80.62,79.16,79.55,3540000,-0.9,"down",1.46,0.0184437,79.84
"7697","CBA","Financial_Services","Banking/Credit_Companies",2017-08-18,"Friday",18,"August",2017,33,230,78.5,79.26,78.33,79.09,3310000,0.59,"up",0.93,0.0118728,79.55
"7698","CBA","Financial_Services","Banking/Credit_Companies",2017-08-21,"Monday",21,"August",2017,34,233,78.84,78.84,77.59,78.41,4790000,-0.43,"down",1.25,0.0161103,79.09
"7699","CBA","Financial_Services","Banking/Credit_Companies",2017-08-22,"Tuesday",22,"August",2017,34,234,78.4,78.66,77.94,78.66,2780000,0.26,"up",0.72,0.00923788,78.41
"7700","CBA","Financial_Services","Banking/Credit_Companies",2017-08-23,"Wednesday",23,"August",2017,34,235,79.11,79.24,78.01,78.21,3890000,-0.9,"down",1.23,0.0157672,78.66
"7701","CBA","Financial_Services","Banking/Credit_Companies",2017-08-24,"Thursday",24,"August",2017,34,236,77.62,77.97,77.24,77.55,4900000,-0.07,"down",0.73,0.00945106,78.21
"7702","CBA","Financial_Services","Banking/Credit_Companies",2017-08-25,"Friday",25,"August",2017,34,237,77.2,77.87,76.99,77.72,4830000,0.52,"up",0.88,0.0114301,77.55
