"","Code","Sector","SubSector","Date","Weekday","DayofMonth","Month","Year","WeekofYear","DayofYear","Open","High","Low","Close","Volume","Close.Open","Change","High.Low","HMLOL","PriorClose"
"7077","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-07,"Monday",7,"August",2017,32,219,12.39,12.52,12.38,12.44,1390000,0.05,"up",0.14,0.0113086,12.35
"7078","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-08,"Tuesday",8,"August",2017,32,220,12.45,12.5,12.3,12.38,955959,-0.07,"down",0.2,0.0162602,12.44
"7079","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-09,"Wednesday",9,"August",2017,32,221,12.3,12.495,12.29,12.45,849518,0.15,"up",0.205,0.0166802,12.38
"7080","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-10,"Thursday",10,"August",2017,32,222,12.41,12.45,12.34,12.4,1100000,-0.01,"down",0.11,0.0089141,12.45
"7081","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-11,"Friday",11,"August",2017,32,223,12.2,12.22,12.06,12.17,1160000,-0.03,"down",0.16,0.013267,12.4
"7082","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-14,"Monday",14,"August",2017,33,226,12.19,12.58,12.19,12.56,2110000,0.37,"up",0.39,0.0319934,12.17
"7083","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-15,"Tuesday",15,"August",2017,33,227,12.62,12.845,12.62,12.73,2100000,0.11,"up",0.225,0.0178288,12.56
"7084","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-16,"Wednesday",16,"August",2017,33,228,12.74,12.87,12.71,12.86,1520000,0.12,"up",0.16,0.0125885,12.73
"7085","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-17,"Thursday",17,"August",2017,33,229,12.87,12.91,12.69,12.73,1220000,-0.14,"down",0.22,0.0173365,12.86
"7086","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-18,"Friday",18,"August",2017,33,230,12.49,12.68,12.24,12.68,1190000,0.19,"up",0.44,0.0359477,12.73
"7087","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-21,"Monday",21,"August",2017,34,233,12.64,12.72,12.57,12.67,646712,0.03,"up",0.15,0.0119332,12.68
"7088","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-22,"Tuesday",22,"August",2017,34,234,12.66,12.71,12.6,12.65,803968,-0.01,"down",0.11,0.00873016,12.67
"7089","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-23,"Wednesday",23,"August",2017,34,235,12.76,12.81,12.61,12.63,972882,-0.13,"down",0.2,0.0158604,12.65
"7090","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-24,"Thursday",24,"August",2017,34,236,12.6,12.73,12.57,12.67,1060000,0.07,"up",0.16,0.0127287,12.63
"7091","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-25,"Friday",25,"August",2017,34,237,12.69,12.72,12.58,12.68,1200000,-0.01,"down",0.14,0.0111288,12.67
"7092","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-28,"Monday",28,"August",2017,35,240,12.7,12.735,12.56,12.73,1150000,0.03,"up",0.175,0.0139331,12.68
"7093","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-29,"Tuesday",29,"August",2017,35,241,12.69,12.71,12.51,12.66,1670000,-0.03,"down",0.2,0.0159872,12.73
"7094","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-30,"Wednesday",30,"August",2017,35,242,12.66,12.7,12.51,12.54,994567,-0.12,"down",0.19,0.0151878,12.66
"7095","BOQ","Financial_Services","Banking/Credit_Companies",2017-08-31,"Thursday",31,"August",2017,35,243,12.58,12.66,12.56,12.59,1140000,0.01,"up",0.1,0.00796178,12.54
"7096","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-01,"Friday",1,"September",2017,35,244,12.64,12.7,12.53,12.67,708129,0.03,"up",0.17,0.0135674,12.59
"7097","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-04,"Monday",4,"September",2017,36,247,12.66,12.745,12.55,12.71,852380,0.05,"up",0.195,0.0155378,12.67
"7098","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-05,"Tuesday",5,"September",2017,36,248,12.71,12.98,12.7,12.9,2000000,0.19,"up",0.28,0.0220472,12.71
"7099","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-06,"Wednesday",6,"September",2017,36,249,12.77,12.81,12.63,12.8,1990000,0.03,"up",0.18,0.0142518,12.9
"7100","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-07,"Thursday",7,"September",2017,36,250,12.8,12.94,12.69,12.74,1720000,-0.06,"down",0.25,0.0197006,12.8
"7101","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-08,"Friday",8,"September",2017,36,251,12.75,12.775,12.61,12.72,1000000,-0.03,"down",0.165,0.0130849,12.74
"7102","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-11,"Monday",11,"September",2017,37,254,12.78,13.05,12.75,12.98,1090000,0.2,"up",0.3,0.0235294,12.72
"7103","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-12,"Tuesday",12,"September",2017,37,255,13.03,13.13,12.88,12.88,1920000,-0.15,"down",0.25,0.0194099,12.98
"7104","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-13,"Wednesday",13,"September",2017,37,256,12.76,12.995,12.73,12.74,1700000,-0.02,"down",0.265,0.020817,12.88
"7105","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-14,"Thursday",14,"September",2017,37,257,12.75,12.99,12.74,12.84,1300000,0.09,"up",0.25,0.0196232,12.74
"7106","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-15,"Friday",15,"September",2017,37,258,12.79,12.94,12.76,12.85,1210000,0.06,"up",0.18,0.0141066,12.84
"7107","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-18,"Monday",18,"September",2017,38,261,12.86,13.045,12.86,13,993987,0.14,"up",0.185,0.0143857,12.85
"7108","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-19,"Tuesday",19,"September",2017,38,262,13.01,13.05,12.83,12.87,982426,-0.14,"down",0.22,0.0171473,13
"7109","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-20,"Wednesday",20,"September",2017,38,263,12.89,12.9,12.77,12.85,1010000,-0.04,"down",0.13,0.0101801,12.87
"7110","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-21,"Thursday",21,"September",2017,38,264,12.85,12.95,12.67,12.71,1630000,-0.14,"down",0.28,0.0220994,12.85
"7111","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-22,"Friday",22,"September",2017,38,265,12.75,12.95,12.72,12.78,866019,0.03,"up",0.23,0.0180818,12.71
"7112","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-25,"Monday",25,"September",2017,39,268,12.88,12.97,12.83,12.9,1120000,0.02,"up",0.14,0.0109119,12.78
"7113","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-26,"Tuesday",26,"September",2017,39,269,12.9,12.99,12.86,12.88,821362,-0.02,"down",0.13,0.0101089,12.9
"7114","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-27,"Wednesday",27,"September",2017,39,270,12.9,12.96,12.86,12.96,1030000,0.06,"up",0.1,0.00777605,12.88
"7115","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-28,"Thursday",28,"September",2017,39,271,12.96,13.05,12.9,12.96,1220000,0,"up",0.15,0.0116279,12.96
"7116","BOQ","Financial_Services","Banking/Credit_Companies",2017-09-29,"Friday",29,"September",2017,39,272,12.94,13.05,12.92,12.98,1300000,0.04,"up",0.13,0.0100619,12.96
"7117","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-02,"Monday",2,"October",2017,40,275,12.98,13.25,12.97,13.18,907456,0.2,"up",0.28,0.0215883,12.98
"7118","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-03,"Tuesday",3,"October",2017,40,276,13.25,13.29,13.15,13.17,764077,-0.08,"down",0.14,0.0106464,13.18
"7119","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-04,"Wednesday",4,"October",2017,40,277,13.12,13.14,12.94,12.99,1470000,-0.13,"down",0.2,0.015456,13.17
"7120","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-05,"Thursday",5,"October",2017,40,278,12.91,12.99,12.84,12.89,1210000,-0.02,"down",0.15,0.0116822,12.99
"7121","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-06,"Friday",6,"October",2017,40,279,12.98,13,12.83,12.89,1110000,-0.09,"down",0.17,0.0132502,12.89
"7122","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-09,"Monday",9,"October",2017,41,282,12.9,13,12.84,12.94,1010000,0.04,"up",0.16,0.0124611,12.89
"7123","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-10,"Tuesday",10,"October",2017,41,283,12.9,13.03,12.83,12.92,1430000,0.02,"up",0.2,0.0155885,12.94
"7124","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-11,"Wednesday",11,"October",2017,41,284,12.9,13,12.9,12.94,1090000,0.04,"up",0.1,0.00775194,12.92
"7125","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-12,"Thursday",12,"October",2017,41,285,13.18,13.4,13.09,13.09,3170000,-0.09,"down",0.31,0.0236822,12.94
"7126","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-13,"Friday",13,"October",2017,41,286,13.05,13.08,12.8,12.85,4450000,-0.2,"down",0.28,0.021875,13.09
"7127","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-16,"Monday",16,"October",2017,42,289,12.92,13,12.86,12.96,1970000,0.04,"up",0.14,0.0108865,12.85
"7128","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-17,"Tuesday",17,"October",2017,42,290,13,13.07,12.995,13.04,3530000,0.04,"up",0.075,0.00577145,12.96
"7129","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-18,"Wednesday",18,"October",2017,42,291,13,13.31,12.965,13.27,2820000,0.27,"up",0.345,0.0266101,13.04
"7130","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-19,"Thursday",19,"October",2017,42,292,13.33,13.51,13.31,13.51,2210000,0.18,"up",0.2,0.0150263,13.27
"7131","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-20,"Friday",20,"October",2017,42,293,13.5,13.5,13.36,13.41,1270000,-0.09,"down",0.14,0.010479,13.51
"7132","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-23,"Monday",23,"October",2017,43,296,13.45,13.5,13.41,13.46,1000000,0.01,"up",0.09,0.00671141,13.41
"7133","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-24,"Tuesday",24,"October",2017,43,297,13.45,13.45,13.3,13.32,2230000,-0.13,"down",0.15,0.0112782,13.46
"7134","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-25,"Wednesday",25,"October",2017,43,298,13.35,13.4,13.325,13.37,2320000,0.02,"up",0.075,0.00562852,13.32
"7135","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-26,"Thursday",26,"October",2017,43,299,13.34,13.34,13.215,13.29,1580000,-0.05,"down",0.125,0.00945895,13.37
"7136","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-27,"Friday",27,"October",2017,43,300,13.32,13.38,13.23,13.31,1570000,-0.01,"down",0.15,0.0113379,13.29
"7137","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-30,"Monday",30,"October",2017,44,303,13.4,13.52,13.26,13.47,1790000,0.07,"up",0.26,0.0196078,13.31
"7138","BOQ","Financial_Services","Banking/Credit_Companies",2017-10-31,"Tuesday",31,"October",2017,44,304,13.47,13.54,13.33,13.36,2630000,-0.11,"down",0.21,0.0157539,13.47
"7139","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-01,"Wednesday",1,"November",2017,44,305,13.36,13.38,13.15,13.26,3370000,-0.1,"down",0.23,0.0174905,13.36
"7140","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-02,"Thursday",2,"November",2017,44,306,12.77,12.78,12.42,12.46,2910000,-0.31,"down",0.36,0.0289855,13.26
"7141","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-03,"Friday",3,"November",2017,44,307,12.47,12.53,12.405,12.48,1470000,0.01,"up",0.125,0.0100766,12.46
"7142","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-06,"Monday",6,"November",2017,45,310,12.45,12.52,12.41,12.47,1170000,0.02,"up",0.11,0.00886382,12.48
"7143","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-07,"Tuesday",7,"November",2017,45,311,12.47,12.54,12.39,12.42,1680000,-0.05,"down",0.15,0.0121065,12.47
"7144","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-08,"Wednesday",8,"November",2017,45,312,12.44,12.56,12.375,12.55,2350000,0.11,"up",0.185,0.0149495,12.42
"7145","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-09,"Thursday",9,"November",2017,45,313,12.6,12.79,12.56,12.74,1890000,0.14,"up",0.23,0.0183121,12.55
"7146","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-10,"Friday",10,"November",2017,45,314,12.74,12.84,12.7,12.8,1210000,0.06,"up",0.14,0.0110236,12.74
"7147","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-13,"Monday",13,"November",2017,46,317,12.79,12.82,12.7,12.74,2120000,-0.05,"down",0.12,0.00944882,12.8
"7148","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-14,"Tuesday",14,"November",2017,46,318,12.68,12.785,12.58,12.62,750553,-0.06,"down",0.205,0.0162957,12.74
"7149","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-15,"Wednesday",15,"November",2017,46,319,12.55,12.7,12.55,12.61,1460000,0.06,"up",0.15,0.0119522,12.62
"7150","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-16,"Thursday",16,"November",2017,46,320,12.6,12.71,12.54,12.66,1300000,0.06,"up",0.17,0.0135566,12.61
"7151","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-17,"Friday",17,"November",2017,46,321,12.72,12.88,12.71,12.78,1460000,0.06,"up",0.17,0.0133753,12.66
"7152","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-20,"Monday",20,"November",2017,47,324,12.69,12.79,12.59,12.64,1140000,-0.05,"down",0.2,0.0158856,12.78
"7153","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-21,"Tuesday",21,"November",2017,47,325,12.63,12.65,12.51,12.6,979615,-0.03,"down",0.14,0.011191,12.64
"7154","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-22,"Wednesday",22,"November",2017,47,326,12.63,12.69,12.52,12.65,1310000,0.02,"up",0.17,0.0135783,12.6
"7155","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-23,"Thursday",23,"November",2017,47,327,12.64,12.69,12.55,12.65,615804,0.01,"up",0.14,0.0111554,12.65
"7156","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-24,"Friday",24,"November",2017,47,328,12.62,12.62,12.53,12.58,1170000,-0.04,"down",0.09,0.00718276,12.65
"7157","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-27,"Monday",27,"November",2017,48,331,12.58,12.7,12.54,12.66,706346,0.08,"up",0.16,0.0127592,12.58
"7158","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-28,"Tuesday",28,"November",2017,48,332,12.65,12.85,12.61,12.82,1550000,0.17,"up",0.24,0.0190325,12.66
"7159","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-29,"Wednesday",29,"November",2017,48,333,12.86,13.05,12.84,13.03,1630000,0.17,"up",0.21,0.0163551,12.82
"7160","BOQ","Financial_Services","Banking/Credit_Companies",2017-11-30,"Thursday",30,"November",2017,48,334,12.94,13.19,12.915,13.18,2640000,0.24,"up",0.275,0.0212931,13.03
"7161","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-01,"Friday",1,"December",2017,48,335,13.17,13.19,12.93,13.03,1690000,-0.14,"down",0.26,0.0201083,13.18
"7162","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-04,"Monday",4,"December",2017,49,338,13,13,12.79,12.82,1360000,-0.18,"down",0.21,0.0164191,13.03
"7163","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-05,"Tuesday",5,"December",2017,49,339,12.79,12.88,12.63,12.81,934047,0.02,"up",0.25,0.0197941,12.82
"7164","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-06,"Wednesday",6,"December",2017,49,340,12.75,12.8,12.6,12.64,1910000,-0.11,"down",0.2,0.015873,12.81
"7165","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-07,"Thursday",7,"December",2017,49,341,12.62,12.72,12.52,12.64,837357,0.02,"up",0.2,0.0159744,12.64
"7166","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-08,"Friday",8,"December",2017,49,342,12.67,12.76,12.66,12.68,736705,0.01,"up",0.1,0.00789889,12.64
"7167","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-11,"Monday",11,"December",2017,50,345,12.7,12.78,12.64,12.77,911250,0.07,"up",0.14,0.0110759,12.68
"7168","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-12,"Tuesday",12,"December",2017,50,346,12.75,12.79,12.67,12.78,1060000,0.03,"up",0.12,0.00947119,12.77
"7169","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-13,"Wednesday",13,"December",2017,50,347,12.82,12.86,12.64,12.71,743038,-0.11,"down",0.22,0.0174051,12.78
"7170","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-14,"Thursday",14,"December",2017,50,348,12.75,12.75,12.61,12.66,966890,-0.09,"down",0.14,0.0111023,12.71
"7171","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-15,"Friday",15,"December",2017,50,349,12.63,12.64,12.5,12.54,1240000,-0.09,"down",0.14,0.0112,12.66
"7172","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-18,"Monday",18,"December",2017,51,352,12.6,12.64,12.55,12.61,641197,0.01,"up",0.09,0.00717131,12.54
"7173","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-19,"Tuesday",19,"December",2017,51,353,12.65,12.71,12.58,12.65,1080000,0,"up",0.13,0.0103339,12.61
"7174","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-20,"Wednesday",20,"December",2017,51,354,12.63,12.71,12.62,12.66,1060000,0.03,"up",0.09,0.00713154,12.65
"7175","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-21,"Thursday",21,"December",2017,51,355,12.59,12.67,12.59,12.6,1530000,0.01,"up",0.08,0.00635425,12.66
"7176","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-22,"Friday",22,"December",2017,51,356,12.65,12.74,12.62,12.67,1050000,0.02,"up",0.12,0.00950872,12.6
"7177","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-27,"Wednesday",27,"December",2017,52,361,12.7,12.77,12.66,12.67,442953,-0.03,"down",0.11,0.00868878,12.67
"7178","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-28,"Thursday",28,"December",2017,52,362,12.73,12.75,12.67,12.75,447498,0.02,"up",0.08,0.00631413,12.67
"7179","BOQ","Financial_Services","Banking/Credit_Companies",2017-12-29,"Friday",29,"December",2017,52,363,12.76,12.84,12.68,12.72,669308,-0.04,"down",0.16,0.0126183,12.75
"7180","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-02,"Tuesday",2,"January",2018,0,2,12.7,12.74,12.63,12.68,493851,-0.02,"down",0.11,0.00870942,12.72
"7181","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-03,"Wednesday",3,"January",2018,0,3,12.73,12.74,12.6,12.61,455146,-0.12,"down",0.14,0.0111111,12.68
"7182","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-04,"Thursday",4,"January",2018,0,4,12.68,12.68,12.52,12.58,619403,-0.1,"down",0.16,0.0127796,12.61
"7183","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-05,"Friday",5,"January",2018,0,5,12.62,12.83,12.57,12.77,722426,0.15,"up",0.26,0.0206842,12.58
"7184","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-08,"Monday",8,"January",2018,1,8,12.8,12.88,12.77,12.81,459198,0.01,"up",0.11,0.00861394,12.77
"7185","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-09,"Tuesday",9,"January",2018,1,9,12.81,12.87,12.75,12.76,1050000,-0.05,"down",0.12,0.00941176,12.81
"7186","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-10,"Wednesday",10,"January",2018,1,10,12.84,12.92,12.67,12.7,789874,-0.14,"down",0.25,0.0197316,12.76
"7187","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-11,"Thursday",11,"January",2018,1,11,12.7,12.73,12.56,12.59,872432,-0.11,"down",0.17,0.013535,12.7
"7188","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-12,"Friday",12,"January",2018,1,12,12.61,12.71,12.58,12.59,601428,-0.02,"down",0.13,0.0103339,12.59
"7189","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-15,"Monday",15,"January",2018,2,15,12.66,12.69,12.57,12.59,355382,-0.07,"down",0.12,0.00954654,12.59
"7190","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-16,"Tuesday",16,"January",2018,2,16,12.57,12.58,12.49,12.51,740024,-0.06,"down",0.09,0.00720576,12.59
"7191","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-17,"Wednesday",17,"January",2018,2,17,12.5,12.505,12.4,12.42,807310,-0.08,"down",0.105,0.00846774,12.51
"7192","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-18,"Thursday",18,"January",2018,2,18,12.42,12.5,12.32,12.38,1040000,-0.04,"down",0.18,0.0146104,12.42
"7193","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-19,"Friday",19,"January",2018,2,19,12.42,12.44,12.26,12.28,894965,-0.14,"down",0.18,0.0146819,12.38
"7194","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-22,"Monday",22,"January",2018,3,22,12.3,12.45,12.23,12.23,624569,-0.07,"down",0.22,0.0179886,12.28
"7195","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-23,"Tuesday",23,"January",2018,3,23,12.27,12.33,12.24,12.3,1020000,0.03,"up",0.09,0.00735294,12.23
"7196","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-24,"Wednesday",24,"January",2018,3,24,12.34,12.35,12.27,12.33,753031,-0.01,"down",0.08,0.00651997,12.3
"7197","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-25,"Thursday",25,"January",2018,3,25,12.3,12.33,12.155,12.28,895608,-0.02,"down",0.175,0.0143974,12.33
"7198","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-29,"Monday",29,"January",2018,4,29,12.31,12.43,12.26,12.38,997364,0.07,"up",0.17,0.0138662,12.28
"7199","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-30,"Tuesday",30,"January",2018,4,30,12.28,12.4,12.23,12.3,1270000,0.02,"up",0.17,0.0139002,12.38
"7200","BOQ","Financial_Services","Banking/Credit_Companies",2018-01-31,"Wednesday",31,"January",2018,4,31,12.29,12.39,12.23,12.39,1000000,0.1,"up",0.16,0.0130826,12.3
"7201","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-01,"Thursday",1,"February",2018,4,32,12.42,12.61,12.42,12.52,1410000,0.1,"up",0.19,0.0152979,12.39
"7202","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-02,"Friday",2,"February",2018,4,33,12.49,12.535,12.44,12.51,601625,0.02,"up",0.095,0.00763666,12.52
"7203","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-05,"Monday",5,"February",2018,5,36,12.35,12.45,12.28,12.3,1040000,-0.05,"down",0.17,0.0138436,12.51
"7204","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-06,"Tuesday",6,"February",2018,5,37,12.04,12.1,11.82,11.89,1990000,-0.15,"down",0.28,0.0236887,12.3
"7205","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-07,"Wednesday",7,"February",2018,5,38,12.07,12.14,11.97,11.98,1350000,-0.09,"down",0.17,0.0142022,11.89
"7206","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-08,"Thursday",8,"February",2018,5,39,11.98,12.08,11.91,12.05,2069999,0.07,"up",0.17,0.0142737,11.98
"7207","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-09,"Friday",9,"February",2018,5,40,11.83,11.955,11.72,11.92,999978,0.09,"up",0.235,0.0200512,12.05
"7208","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-12,"Monday",12,"February",2018,6,43,11.91,11.93,11.74,11.84,1100000,-0.07,"down",0.19,0.016184,11.92
"7209","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-13,"Tuesday",13,"February",2018,6,44,11.92,11.97,11.825,11.95,955801,0.03,"up",0.145,0.0122622,11.84
"7210","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-14,"Wednesday",14,"February",2018,6,45,11.98,11.99,11.88,11.92,791592,-0.06,"down",0.11,0.00925926,11.95
"7211","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-15,"Thursday",15,"February",2018,6,46,11.95,12.11,11.85,12.07,1100000,0.12,"up",0.26,0.0219409,11.92
"7212","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-16,"Friday",16,"February",2018,6,47,12.2,12.2,12.04,12.07,814309,-0.13,"down",0.16,0.013289,12.07
"7213","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-19,"Monday",19,"February",2018,7,50,12.09,12.355,12.06,12.26,1200000,0.17,"up",0.295,0.024461,12.07
"7214","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-20,"Tuesday",20,"February",2018,7,51,12.23,12.39,12.22,12.37,677231,0.14,"up",0.17,0.0139116,12.26
"7215","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-21,"Wednesday",21,"February",2018,7,52,12.25,12.43,12.18,12.37,905131,0.12,"up",0.25,0.0205255,12.37
"7216","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-22,"Thursday",22,"February",2018,7,53,12.46,12.67,12.43,12.64,1650000,0.18,"up",0.24,0.0193081,12.37
"7217","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-23,"Friday",23,"February",2018,7,54,12.7,12.77,12.64,12.74,1380000,0.04,"up",0.13,0.0102848,12.64
"7218","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-26,"Monday",26,"February",2018,8,57,12.8,12.97,12.76,12.95,1650000,0.15,"up",0.21,0.0164577,12.74
"7219","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-27,"Tuesday",27,"February",2018,8,58,12.99,13,12.84,12.9,1640000,-0.09,"down",0.16,0.0124611,12.95
"7220","BOQ","Financial_Services","Banking/Credit_Companies",2018-02-28,"Wednesday",28,"February",2018,8,59,12.85,12.86,12.63,12.63,1680000,-0.22,"down",0.23,0.0182106,12.9
"7221","BOQ","Financial_Services","Banking/Credit_Companies",2018-03-01,"Thursday",1,"March",2018,8,60,12.51,12.55,12.38,12.47,1120000,-0.04,"down",0.17,0.0137318,12.63
"7222","BOQ","Financial_Services","Banking/Credit_Companies",2018-03-02,"Friday",2,"March",2018,8,61,12.35,12.47,12.11,12.11,2620000,-0.24,"down",0.36,0.0297275,12.47
"7223","BOQ","Financial_Services","Banking/Credit_Companies",2018-03-05,"Monday",5,"March",2018,9,64,12.01,12.05,11.74,11.77,2240000,-0.24,"down",0.31,0.0264055,12.11
"7224","BOQ","Financial_Services","Banking/Credit_Companies",2018-03-06,"Tuesday",6,"March",2018,9,65,11.87,12.02,11.8,11.91,1610000,0.04,"up",0.22,0.0186441,11.77
